video_id,component,npz,n_frames,duration,cell
6NlzjzH4ZUc,uniqueness,uniqueness.npz,119,59,short/v_100k/other
6NlzjzH4ZUc,video_pacing,video_pacing_features.npz,119,59,short/v_100k/other
6Q-1H78LrAM,core_clip,embeddings.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,core_optical_flow,flow.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,cut_detection,cut_detection_features_2026-07-20_17-11-09-256917_effd52a1.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,cut_detection,cut_detection_model_facing_2026-07-20_17-11-08-659673_9389cd2a.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,scene_classification,scene_classification_features.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,uniqueness,uniqueness.npz,32,8,vshort/v_1m/other
6Q-1H78LrAM,video_pacing,video_pacing_features.npz,32,8,vshort/v_1m/other
6QLbaRLs23w,core_clip,embeddings.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,core_optical_flow,flow.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,cut_detection,cut_detection_features_2026-07-19_21-04-11-952722_d7aafe9a.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,cut_detection,cut_detection_model_facing_2026-07-19_21-04-11-646501_a28d2594.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,scene_classification,scene_classification_features.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,uniqueness,uniqueness.npz,25,7,vshort/v_low/ru
6QLbaRLs23w,video_pacing,video_pacing_features.npz,0,7,vshort/v_low/ru
6TS1BWgo8No,core_clip,embeddings.npz,278,176,medium/v_low/en
6TS1BWgo8No,core_optical_flow,flow.npz,278,176,medium/v_low/en
6TS1BWgo8No,cut_detection,cut_detection_model_facing_2026-07-20_14-08-43-635907_6a5f5ef8.npz,278,176,medium/v_low/en
6TS1BWgo8No,cut_detection,cut_detection_features_2026-07-20_14-08-44-230426_e37c39ef.npz,278,176,medium/v_low/en
6TS1BWgo8No,scene_classification,scene_classification_features.npz,249,176,medium/v_low/en
6TS1BWgo8No,uniqueness,uniqueness.npz,119,176,medium/v_low/en
6TS1BWgo8No,video_pacing,video_pacing_features.npz,119,176,medium/v_low/en
6UDMPOhbqc8,core_clip,embeddings.npz,312,733,long/v_10k/en
6UDMPOhbqc8,core_optical_flow,flow.npz,312,733,long/v_10k/en
6UDMPOhbqc8,cut_detection,cut_detection_features_2026-07-19_21-45-50-692721_8a3b2b8b.npz,312,733,long/v_10k/en
6UDMPOhbqc8,cut_detection,cut_detection_model_facing_2026-07-19_21-45-50-241571_e5db8dd0.npz,312,733,long/v_10k/en
6UDMPOhbqc8,scene_classification,scene_classification_features.npz,250,733,long/v_10k/en
6UDMPOhbqc8,uniqueness,uniqueness.npz,120,733,long/v_10k/en
6UDMPOhbqc8,video_pacing,video_pacing_features.npz,120,733,long/v_10k/en
6VKrB1PYsS8,core_clip,embeddings.npz,286,211,long/v_viral/en
6VKrB1PYsS8,uniqueness,uniqueness.npz,120,211,long/v_viral/en
6WC-RScdfOI,core_clip,embeddings.npz,312,741,long/v_1m/ru
6WC-RScdfOI,core_optical_flow,flow.npz,312,741,long/v_1m/ru
6WC-RScdfOI,cut_detection,cut_detection_features_2026-07-20_04-45-00-646243_408ce18e.npz,312,741,long/v_1m/ru
6WC-RScdfOI,cut_detection,cut_detection_model_facing_2026-07-20_04-45-00-233055_d6a67065.npz,312,741,long/v_1m/ru
6WC-RScdfOI,scene_classification,scene_classification_features.npz,250,741,long/v_1m/ru
6WC-RScdfOI,uniqueness,uniqueness.npz,120,741,long/v_1m/ru
6WC-RScdfOI,video_pacing,video_pacing_features.npz,120,741,long/v_1m/ru
6YkUMFM5TkU,core_clip,embeddings.npz,293,251,long/v_10k/ru
6YkUMFM5TkU,core_optical_flow,flow.npz,293,251,long/v_10k/ru
6YkUMFM5TkU,cut_detection,cut_detection_model_facing_2026-07-20_18-42-45-329069_9d5aff38.npz,293,251,long/v_10k/ru
6YkUMFM5TkU,cut_detection,cut_detection_features_2026-07-20_18-42-45-847040_45af7142.npz,293,251,long/v_10k/ru
6YkUMFM5TkU,scene_classification,scene_classification_features.npz,250,251,long/v_10k/ru
6YkUMFM5TkU,uniqueness,uniqueness.npz,120,251,long/v_10k/ru
6YkUMFM5TkU,video_pacing,video_pacing_features.npz,120,251,long/v_10k/ru
6_jdzEelwo8,core_clip,embeddings.npz,261,110,medium/v_1m/en
6_jdzEelwo8,core_optical_flow,flow.npz,261,110,medium/v_1m/en
6_jdzEelwo8,cut_detection,cut_detection_model_facing_2026-07-19_17-04-54-599539_2c8b622d.npz,261,110,medium/v_1m/en
6_jdzEelwo8,cut_detection,cut_detection_features_2026-07-19_17-04-55-074092_0cd122e0.npz,261,110,medium/v_1m/en
6_jdzEelwo8,scene_classification,scene_classification_features.npz,250,110,medium/v_1m/en
6_jdzEelwo8,uniqueness,uniqueness.npz,120,110,medium/v_1m/en
6_jdzEelwo8,video_pacing,video_pacing_features.npz,120,110,medium/v_1m/en
6c7mRcOhDVk,core_clip,embeddings.npz,236,60,medium/v_1m/ru
6c7mRcOhDVk,core_optical_flow,flow.npz,236,60,medium/v_1m/ru
6c7mRcOhDVk,cut_detection,cut_detection_features_2026-07-20_00-10-57-728417_8734c55c.npz,236,60,medium/v_1m/ru
6c7mRcOhDVk,cut_detection,cut_detection_model_facing_2026-07-20_00-10-57-266740_258ddb80.npz,236,60,medium/v_1m/ru
6c7mRcOhDVk,scene_classification,scene_classification_features.npz,236,60,medium/v_1m/ru
6c7mRcOhDVk,uniqueness,uniqueness.npz,120,60,medium/v_1m/ru
6c7mRcOhDVk,video_pacing,video_pacing_features.npz,120,60,medium/v_1m/ru
6cbnLW4U1lA,core_clip,embeddings.npz,239,60,medium/v_viral/ru
6cbnLW4U1lA,core_optical_flow,flow.npz,239,60,medium/v_viral/ru
6cbnLW4U1lA,cut_detection,cut_detection_model_facing_2026-07-20_22-03-20-973076_2c8d48fd.npz,239,60,medium/v_viral/ru
6cbnLW4U1lA,cut_detection,cut_detection_features_2026-07-20_22-03-22-362957_a1600a15.npz,239,60,medium/v_viral/ru
6cbnLW4U1lA,scene_classification,scene_classification_features.npz,239,60,medium/v_viral/ru
6cbnLW4U1lA,uniqueness,uniqueness.npz,120,60,medium/v_viral/ru
6cbnLW4U1lA,video_pacing,video_pacing_features.npz,120,60,medium/v_viral/ru
6eFeLrnigaE,core_clip,embeddings.npz,230,58,short/v_1m/en
6eFeLrnigaE,core_optical_flow,flow.npz,230,58,short/v_1m/en
6eFeLrnigaE,cut_detection,cut_detection_features_2026-07-20_08-13-20-884490_e5be7c67.npz,230,58,short/v_1m/en
6eFeLrnigaE,cut_detection,cut_detection_model_facing_2026-07-20_08-13-20-421785_26c15fec.npz,230,58,short/v_1m/en
6eFeLrnigaE,scene_classification,scene_classification_features.npz,230,58,short/v_1m/en
6eFeLrnigaE,uniqueness,uniqueness.npz,120,58,short/v_1m/en
6eFeLrnigaE,video_pacing,video_pacing_features.npz,120,58,short/v_1m/en
6fgm7g8EplU,core_clip,embeddings.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,core_optical_flow,flow.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,cut_detection,cut_detection_model_facing_2026-07-19_20-31-17-058077_46a1adbc.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,cut_detection,cut_detection_features_2026-07-19_20-31-17-565975_22a5dbe0.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,scene_classification,scene_classification_features.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,uniqueness,uniqueness.npz,31,8,vshort/v_10k/en
6fgm7g8EplU,video_pacing,video_pacing_features.npz,31,8,vshort/v_10k/en
6hd0DH4bqcM,core_clip,embeddings.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,core_optical_flow,flow.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,cut_detection,cut_detection_model_facing_2026-07-21_00-24-57-239637_4bed6d22.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,cut_detection,cut_detection_features_2026-07-21_00-24-57-786128_a745de4a.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,scene_classification,scene_classification_features.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,uniqueness,uniqueness.npz,34,9,vshort/v_1m/ru
6hd0DH4bqcM,video_pacing,video_pacing_features.npz,34,9,vshort/v_1m/ru
6kBvrldSzcA,core_clip,embeddings.npz,71,18,short/v_viral/other
6kBvrldSzcA,core_optical_flow,flow.npz,71,18,short/v_viral/other
6kBvrldSzcA,cut_detection,cut_detection_features_2026-07-20_02-14-07-836607_8fe484e2.npz,71,18,short/v_viral/other
6kBvrldSzcA,cut_detection,cut_detection_model_facing_2026-07-20_02-14-07-392501_a45e0b5f.npz,71,18,short/v_viral/other
6kBvrldSzcA,scene_classification,scene_classification_features.npz,71,18,short/v_viral/other
6kBvrldSzcA,uniqueness,uniqueness.npz,71,18,short/v_viral/other
6kBvrldSzcA,video_pacing,video_pacing_features.npz,71,18,short/v_viral/other
6mlou7Vu6fY,core_clip,embeddings.npz,213,54,short/v_low/other
6mlou7Vu6fY,core_optical_flow,flow.npz,213,54,short/v_low/other
6mlou7Vu6fY,cut_detection,cut_detection_model_facing_2026-07-20_16-01-52-739051_f14d9500.npz,213,54,short/v_low/other
6mlou7Vu6fY,cut_detection,cut_detection_features_2026-07-20_16-01-53-326146_141ae792.npz,213,54,short/v_low/other
6mlou7Vu6fY,scene_classification,scene_classification_features.npz,213,54,short/v_low/other
6mlou7Vu6fY,uniqueness,uniqueness.npz,120,54,short/v_low/other
6mlou7Vu6fY,video_pacing,video_pacing_features.npz,120,54,short/v_low/other
6pE1Jiy3ias,core_clip,embeddings.npz,99,25,short/v_10k/en
6pE1Jiy3ias,core_optical_flow,flow.npz,99,25,short/v_10k/en
6pE1Jiy3ias,cut_detection,cut_detection_features_2026-07-20_22-31-27-746400_e8034801.npz,99,25,short/v_10k/en
6pE1Jiy3ias,cut_detection,cut_detection_model_facing_2026-07-20_22-31-27-194833_95d4bf40.npz,99,25,short/v_10k/en
6pE1Jiy3ias,scene_classification,scene_classification_features.npz,99,25,short/v_10k/en
6pE1Jiy3ias,uniqueness,uniqueness.npz,99,25,short/v_10k/en
6pE1Jiy3ias,video_pacing,video_pacing_features.npz,99,25,short/v_10k/en
6ssz0vhJHUs,core_clip,embeddings.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,core_optical_flow,flow.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,cut_detection,cut_detection_features_2026-07-20_17-39-08-571674_459d9de1.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,cut_detection,cut_detection_model_facing_2026-07-20_17-39-07-858451_921e8f74.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,scene_classification,scene_classification_features.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,uniqueness,uniqueness.npz,28,8,vshort/v_viral/en
6ssz0vhJHUs,video_pacing,video_pacing_features.npz,0,8,vshort/v_viral/en
6uQEk8qq3Qc,core_clip,embeddings.npz,239,60,medium/v_1m/en
6uQEk8qq3Qc,core_optical_flow,flow.npz,239,60,medium/v_1m/en
6uQEk8qq3Qc,cut_detection,cut_detection_model_facing_2026-07-19_23-56-09-366628_22229de8.npz,239,60,medium/v_1m/en
6uQEk8qq3Qc,cut_detection,cut_detection_features_2026-07-19_23-56-09-775497_c3cc3c44.npz,239,60,medium/v_1m/en
6uQEk8qq3Qc,scene_classification,scene_classification_features.npz,239,60,medium/v_1m/en
6uQEk8qq3Qc,uniqueness,uniqueness.npz,120,60,medium/v_1m/en
6uQEk8qq3Qc,video_pacing,video_pacing_features.npz,120,60,medium/v_1m/en
6y7VUz5kUtk,core_clip,embeddings.npz,272,152,medium/v_viral/ru
6y7VUz5kUtk,core_optical_flow,flow.npz,272,152,medium/v_viral/ru
6y7VUz5kUtk,cut_detection,cut_detection_features_2026-07-19_17-50-57-627846_aa85b1a4.npz,272,152,medium/v_viral/ru
6y7VUz5kUtk,cut_detection,cut_detection_model_facing_2026-07-19_17-50-57-100547_620025c1.npz,272,152,medium/v_viral/ru
6y7VUz5kUtk,scene_classification,scene_classification_features.npz,249,152,medium/v_viral/ru
6y7VUz5kUtk,uniqueness,uniqueness.npz,119,152,medium/v_viral/ru
6y7VUz5kUtk,video_pacing,video_pacing_features.npz,119,152,medium/v_viral/ru
72amlB2W4ZQ,core_clip,embeddings.npz,314,763,long/v_10k/ru
72amlB2W4ZQ,core_optical_flow,flow.npz,314,763,long/v_10k/ru
72amlB2W4ZQ,cut_detection,cut_detection_features_2026-07-20_11-32-20-942832_5ca8416a.npz,314,763,long/v_10k/ru
72amlB2W4ZQ,cut_detection,cut_detection_model_facing_2026-07-20_11-32-20-376872_dd440d99.npz,314,763,long/v_10k/ru
72amlB2W4ZQ,scene_classification,scene_classification_features.npz,250,763,long/v_10k/ru
72amlB2W4ZQ,uniqueness,uniqueness.npz,120,763,long/v_10k/ru
72amlB2W4ZQ,video_pacing,video_pacing_features.npz,120,763,long/v_10k/ru
76wAEJOdBq8,core_clip,embeddings.npz,300,386,long/v_100k/en
76wAEJOdBq8,core_optical_flow,flow.npz,300,386,long/v_100k/en
76wAEJOdBq8,cut_detection,cut_detection_features_2026-07-20_17-58-56-132734_0285727f.npz,300,386,long/v_100k/en
76wAEJOdBq8,cut_detection,cut_detection_model_facing_2026-07-20_17-58-55-538502_726deda5.npz,300,386,long/v_100k/en
76wAEJOdBq8,scene_classification,scene_classification_features.npz,250,386,long/v_100k/en
76wAEJOdBq8,uniqueness,uniqueness.npz,120,386,long/v_100k/en
76wAEJOdBq8,video_pacing,video_pacing_features.npz,120,386,long/v_100k/en
7749Mssjo-Q,core_clip,embeddings.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,core_optical_flow,flow.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,cut_detection,cut_detection_model_facing_2026-07-19_20-49-12-631390_9cdb2db5.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,cut_detection,cut_detection_features_2026-07-19_20-49-13-175353_657262cd.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,scene_classification,scene_classification_features.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,uniqueness,uniqueness.npz,24,6,vshort/v_1m/other
7749Mssjo-Q,video_pacing,video_pacing_features.npz,0,6,vshort/v_1m/other
78u_auDGxV8,core_clip,embeddings.npz,20,6,vshort/v_viral/en
78u_auDGxV8,core_optical_flow,flow.npz,20,6,vshort/v_viral/en
78u_auDGxV8,cut_detection,cut_detection_model_facing_2026-07-20_03-21-16-533525_2c7ba71b.npz,20,6,vshort/v_viral/en
78u_auDGxV8,cut_detection,cut_detection_features_2026-07-20_03-21-17-127652_8180f43e.npz,20,6,vshort/v_viral/en
78u_auDGxV8,scene_classification,scene_classification_features.npz,20,6,vshort/v_viral/en
78u_auDGxV8,uniqueness,uniqueness.npz,20,6,vshort/v_viral/en
78u_auDGxV8,video_pacing,video_pacing_features.npz,0,6,vshort/v_viral/en
790ZmT6XAFs,core_clip,embeddings.npz,205,52,short/v_10k/en
790ZmT6XAFs,core_optical_flow,flow.npz,205,52,short/v_10k/en
790ZmT6XAFs,cut_detection,cut_detection_model_facing_2026-07-20_07-53-17-657291_daf6131c.npz,205,52,short/v_10k/en
790ZmT6XAFs,cut_detection,cut_detection_features_2026-07-20_07-53-18-261564_e7c909c0.npz,205,52,short/v_10k/en
790ZmT6XAFs,scene_classification,scene_classification_features.npz,205,52,short/v_10k/en
790ZmT6XAFs,uniqueness,uniqueness.npz,119,52,short/v_10k/en
790ZmT6XAFs,video_pacing,video_pacing_features.npz,119,52,short/v_10k/en
7As5lQfHJhc,core_clip,embeddings.npz,249,78,medium/v_100k/en
7As5lQfHJhc,core_optical_flow,flow.npz,249,78,medium/v_100k/en
7As5lQfHJhc,cut_detection,cut_detection_features_2026-07-20_05-40-30-641850_858592ab.npz,249,78,medium/v_100k/en
7As5lQfHJhc,cut_detection,cut_detection_model_facing_2026-07-20_05-40-30-183413_83200d1e.npz,249,78,medium/v_100k/en
7As5lQfHJhc,scene_classification,scene_classification_features.npz,249,78,medium/v_100k/en
7As5lQfHJhc,uniqueness,uniqueness.npz,120,78,medium/v_100k/en
7As5lQfHJhc,video_pacing,video_pacing_features.npz,120,78,medium/v_100k/en
7BNlf7lI4lI,core_clip,embeddings.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,core_optical_flow,flow.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,cut_detection,cut_detection_features_2026-07-21_00-46-40-058902_f7872bb3.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,cut_detection,cut_detection_model_facing_2026-07-21_00-46-39-647689_0e577154.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,scene_classification,scene_classification_features.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,uniqueness,uniqueness.npz,35,9,vshort/v_viral/en
7BNlf7lI4lI,video_pacing,video_pacing_features.npz,35,9,vshort/v_viral/en
7Iwsi9DZvVQ,core_clip,embeddings.npz,300,480,long/v_low/ru
7Iwsi9DZvVQ,uniqueness,uniqueness.npz,120,480,long/v_low/ru
7JeDWi11aqM,core_clip,embeddings.npz,303,638,long/v_10k/other
7JeDWi11aqM,core_optical_flow,flow.npz,303,638,long/v_10k/other
7JeDWi11aqM,cut_detection,cut_detection_model_facing_2026-07-19_21-54-01-648382_c9b1327a.npz,303,638,long/v_10k/other
7JeDWi11aqM,cut_detection,cut_detection_features_2026-07-19_21-54-02-091008_a91da5fb.npz,303,638,long/v_10k/other
7JeDWi11aqM,scene_classification,scene_classification_features.npz,249,638,long/v_10k/other
7JeDWi11aqM,uniqueness,uniqueness.npz,119,638,long/v_10k/other
7JeDWi11aqM,video_pacing,video_pacing_features.npz,119,638,long/v_10k/other
7K0VQphXgYM,core_clip,embeddings.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,core_optical_flow,flow.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,cut_detection,cut_detection_model_facing_2026-07-20_23-45-07-230101_7bbd9d4b.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,cut_detection,cut_detection_features_2026-07-20_23-45-07-646599_e269ac7b.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,scene_classification,scene_classification_features.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,uniqueness,uniqueness.npz,20,6,vshort/v_100k/en
7K0VQphXgYM,video_pacing,video_pacing_features.npz,0,6,vshort/v_100k/en
7KCTZI5hc3w,core_clip,embeddings.npz,274,155,medium/v_100k/other
7KCTZI5hc3w,core_optical_flow,flow.npz,274,155,medium/v_100k/other
7KCTZI5hc3w,cut_detection,cut_detection_features_2026-07-20_05-46-59-134376_e1c479e1.npz,274,155,medium/v_100k/other
7KCTZI5hc3w,cut_detection,cut_detection_model_facing_2026-07-20_05-46-58-496642_6c050121.npz,274,155,medium/v_100k/other
7KCTZI5hc3w,scene_classification,scene_classification_features.npz,250,155,medium/v_100k/other
7KCTZI5hc3w,uniqueness,uniqueness.npz,120,155,medium/v_100k/other
7KCTZI5hc3w,video_pacing,video_pacing_features.npz,120,155,medium/v_100k/other
7KHhSiUNt0k,core_clip,embeddings.npz,258,100,medium/v_100k/ru
7KHhSiUNt0k,core_optical_flow,flow.npz,258,100,medium/v_100k/ru
7KHhSiUNt0k,cut_detection,cut_detection_features_2026-07-19_23-28-34-856573_0fb7628a.npz,258,100,medium/v_100k/ru
7KHhSiUNt0k,cut_detection,cut_detection_model_facing_2026-07-19_23-28-34-481449_e8984d2f.npz,258,100,medium/v_100k/ru
7KHhSiUNt0k,scene_classification,scene_classification_features.npz,250,100,medium/v_100k/ru
7KHhSiUNt0k,uniqueness,uniqueness.npz,120,100,medium/v_100k/ru
7KHhSiUNt0k,video_pacing,video_pacing_features.npz,120,100,medium/v_100k/ru
7KyJSsAfA50,core_clip,embeddings.npz,17,5,vshort/v_low/en
7KyJSsAfA50,core_optical_flow,flow.npz,17,5,vshort/v_low/en
7KyJSsAfA50,cut_detection,cut_detection_features_2026-07-21_00-30-09-794776_5bca5e20.npz,17,5,vshort/v_low/en
7KyJSsAfA50,cut_detection,cut_detection_model_facing_2026-07-21_00-30-09-157359_7f798c2f.npz,17,5,vshort/v_low/en
7KyJSsAfA50,scene_classification,scene_classification_features.npz,17,5,vshort/v_low/en
7KyJSsAfA50,uniqueness,uniqueness.npz,17,5,vshort/v_low/en
7KyJSsAfA50,video_pacing,video_pacing_features.npz,0,5,vshort/v_low/en
7LOmg9luYBs,core_clip,embeddings.npz,186,47,short/v_10k/other
7LOmg9luYBs,core_optical_flow,flow.npz,186,47,short/v_10k/other
7LOmg9luYBs,cut_detection,cut_detection_model_facing_2026-07-20_15-23-08-243264_eab114b3.npz,186,47,short/v_10k/other
7LOmg9luYBs,cut_detection,cut_detection_features_2026-07-20_15-23-08-927407_0abfc97f.npz,186,47,short/v_10k/other
7LOmg9luYBs,scene_classification,scene_classification_features.npz,186,47,short/v_10k/other
7LOmg9luYBs,uniqueness,uniqueness.npz,119,47,short/v_10k/other
7LOmg9luYBs,video_pacing,video_pacing_features.npz,119,47,short/v_10k/other
7Nm0kxvpYUw,core_clip,embeddings.npz,300,560,long/v_1m/ru
7Nm0kxvpYUw,core_optical_flow,flow.npz,300,560,long/v_1m/ru
7Nm0kxvpYUw,cut_detection,cut_detection_features_2026-07-20_11-57-38-439886_747f8b00.npz,300,560,long/v_1m/ru
7Nm0kxvpYUw,cut_detection,cut_detection_model_facing_2026-07-20_11-57-37-838769_08606c8d.npz,300,560,long/v_1m/ru
7Nm0kxvpYUw,scene_classification,scene_classification_features.npz,250,560,long/v_1m/ru
7Nm0kxvpYUw,uniqueness,uniqueness.npz,120,560,long/v_1m/ru
7Nm0kxvpYUw,video_pacing,video_pacing_features.npz,120,560,long/v_1m/ru
7OMwCRAKHGM,core_clip,embeddings.npz,276,168,medium/v_10k/en
7OMwCRAKHGM,core_optical_flow,flow.npz,276,168,medium/v_10k/en
7OMwCRAKHGM,cut_detection,cut_detection_features_2026-07-19_23-34-53-724948_58574325.npz,276,168,medium/v_10k/en
7OMwCRAKHGM,cut_detection,cut_detection_model_facing_2026-07-19_23-34-53-331807_bf13f864.npz,276,168,medium/v_10k/en
7OMwCRAKHGM,scene_classification,scene_classification_features.npz,249,168,medium/v_10k/en
7OMwCRAKHGM,uniqueness,uniqueness.npz,119,168,medium/v_10k/en
7OMwCRAKHGM,video_pacing,video_pacing_features.npz,119,168,medium/v_10k/en
7OTdKmPXCZc,core_clip,embeddings.npz,233,59,short/v_100k/ru
7OTdKmPXCZc,core_optical_flow,flow.npz,233,59,short/v_100k/ru
7OTdKmPXCZc,cut_detection,cut_detection_model_facing_2026-07-20_01-15-30-692937_36150ecc.npz,233,59,short/v_100k/ru
7OTdKmPXCZc,cut_detection,cut_detection_features_2026-07-20_01-15-31-132302_3646f2be.npz,233,59,short/v_100k/ru
7OTdKmPXCZc,scene_classification,scene_classification_features.npz,233,59,short/v_100k/ru
7OTdKmPXCZc,uniqueness,uniqueness.npz,120,59,short/v_100k/ru
7OTdKmPXCZc,video_pacing,video_pacing_features.npz,120,59,short/v_100k/ru
7T82Z7BwYfM,core_clip,embeddings.npz,282,191,long/v_viral/ru
7T82Z7BwYfM,core_optical_flow,flow.npz,282,191,long/v_viral/ru
7T82Z7BwYfM,cut_detection,cut_detection_model_facing_2026-07-20_12-47-04-421283_fb1a211a.npz,282,191,long/v_viral/ru
7T82Z7BwYfM,cut_detection,cut_detection_features_2026-07-20_12-47-04-943645_5572a043.npz,282,191,long/v_viral/ru
7T82Z7BwYfM,scene_classification,scene_classification_features.npz,250,191,long/v_viral/ru
7T82Z7BwYfM,uniqueness,uniqueness.npz,120,191,long/v_viral/ru
7T82Z7BwYfM,video_pacing,video_pacing_features.npz,120,191,long/v_viral/ru
7U6R9FUpv6k,core_clip,embeddings.npz,209,53,short/v_100k/en
7U6R9FUpv6k,core_optical_flow,flow.npz,209,53,short/v_100k/en
7U6R9FUpv6k,cut_detection,cut_detection_model_facing_2026-07-19_17-58-37-947986_da20e9ef.npz,209,53,short/v_100k/en
7U6R9FUpv6k,cut_detection,cut_detection_features_2026-07-19_17-58-38-428528_67570daa.npz,209,53,short/v_100k/en
7U6R9FUpv6k,scene_classification,scene_classification_features.npz,209,53,short/v_100k/en
7U6R9FUpv6k,uniqueness,uniqueness.npz,120,53,short/v_100k/en
7U6R9FUpv6k,video_pacing,video_pacing_features.npz,120,53,short/v_100k/en
7Ua8VUKgLG4,core_clip,embeddings.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,core_optical_flow,flow.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,cut_detection,cut_detection_model_facing_2026-07-20_16-29-25-160951_32612f6e.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,cut_detection,cut_detection_features_2026-07-20_16-29-25-582828_df88560b.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,scene_classification,scene_classification_features.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,uniqueness,uniqueness.npz,64,17,short/v_viral/ru
7Ua8VUKgLG4,video_pacing,video_pacing_features.npz,64,17,short/v_viral/ru
7VIXApCTkpw,core_clip,embeddings.npz,29,8,vshort/v_100k/en
7Wpk6rVc_RE,core_clip,embeddings.npz,313,750,long/v_10k/en
7Wpk6rVc_RE,core_optical_flow,flow.npz,313,750,long/v_10k/en
7Wpk6rVc_RE,cut_detection,cut_detection_features_2026-07-20_18-25-32-427095_5fa6ef18.npz,313,750,long/v_10k/en
7Wpk6rVc_RE,cut_detection,cut_detection_model_facing_2026-07-20_18-25-31-860356_9c174618.npz,313,750,long/v_10k/en
7Wpk6rVc_RE,scene_classification,scene_classification_features.npz,250,750,long/v_10k/en
7Wpk6rVc_RE,uniqueness,uniqueness.npz,120,750,long/v_10k/en
7Wpk6rVc_RE,video_pacing,video_pacing_features.npz,120,750,long/v_10k/en
7XsFon6_Ld0,core_clip,embeddings.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,core_optical_flow,flow.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,cut_detection,cut_detection_model_facing_2026-07-21_00-41-10-934562_a4cc07b2.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,cut_detection,cut_detection_features_2026-07-21_00-41-11-488908_1ad7acfd.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,scene_classification,scene_classification_features.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,uniqueness,uniqueness.npz,23,6,vshort/v_low/ru
7XsFon6_Ld0,video_pacing,video_pacing_features.npz,0,6,vshort/v_low/ru
7aazonFh0sY,core_clip,embeddings.npz,306,669,long/v_low/ru
7aazonFh0sY,core_optical_flow,flow.npz,306,669,long/v_low/ru
7aazonFh0sY,cut_detection,cut_detection_features_2026-07-19_22-46-56-391912_36489f32.npz,306,669,long/v_low/ru
7aazonFh0sY,cut_detection,cut_detection_model_facing_2026-07-19_22-46-55-953269_d5afd54d.npz,306,669,long/v_low/ru
7aazonFh0sY,scene_classification,scene_classification_features.npz,250,669,long/v_low/ru
7aazonFh0sY,uniqueness,uniqueness.npz,120,669,long/v_low/ru
7aazonFh0sY,video_pacing,video_pacing_features.npz,120,669,long/v_low/ru
7bX3ot_4G4E,core_clip,embeddings.npz,31,9,vshort/v_10k/en
7bX3ot_4G4E,core_optical_flow,flow.npz,31,9,vshort/v_10k/en
7bX3ot_4G4E,cut_detection,cut_detection_features_2026-07-21_00-00-19-944810_e96fe6cc.npz,31,9,vshort/v_10k/en
